,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
20,20.0,0.7793428953728004,0.03614815215225344,0.0016737712649928735,7.744808434093726e-05,3.5821014092661952e-06,1.6562558143682126e-07,7.656107705421117e-09,3.5383312814574695e-10,1.63497836862572e-11,7.919509935330266e-13,0.0,0.10438894615788724,0.004844975562546761,0.00022440963558859156,1.0386024950727131e-05,4.804481627653911e-07,2.2217340397916602e-08,1.027115672576072e-09,4.747334375208535e-11,2.30007825865352e-12,0.0,0.1229328089029385,0.0056966332106687615,0.00026370242088921307,1.2200162927537359e-05,5.642218989963046e-07,2.6085981769188217e-08,1.205763100754514e-09,5.572254935743478e-11,2.6994054710509064e-12,0.002118776936128735,9.815007459051204e-05,4.542643035105854e-06,2.1013894698796156e-07,9.717397229696702e-09,4.492355324309885e-10,2.0763525136172803e-11,9.595024517140405e-13,4.4332289444473766e-14,2.1471881822920685e-15,0.003600201414752337,0.00016698398164523764,7.732428907279887e-06,3.5781333417074143e-07,1.6550267653729406e-08,7.652660273050439e-10,3.537597345871247e-11,1.6349794037776444e-12,7.55505682959467e-14,3.659613583721695e-15,1.4386773845690848e-06,6.660531457824282e-08,3.081683665912452e-09,1.4252505589276721e-10,6.5896548933936884e-12,3.0459924737262215e-13,1.4076907323327958e-14,6.504448482173352e-16,3.005023676587753e-17,1.4553376946742039e-18
21,21.0,0.7719840211351379,0.03840645081517109,0.001907617687634643,9.468912941642768e-05,4.698212510035188e-06,2.330428665688654e-07,1.155677479189862e-08,5.729976163354136e-10,2.8405127448771438e-11,1.4813323282915343e-12,0.0,0.09948588629401928,0.00495264151092559,0.0002460729956898669,1.2217040764118852e-05,6.062734228622242e-07,3.0076526291534274e-08,1.4916783158877145e-09,7.39658659493003e-11,3.858243458119112e-12,0.0,0.12370080973038408,0.00614874039116681,0.0003053294616909359,1.5153760268002428e-05,7.518209413893389e-07,3.728968552336011e-08,1.8491263125104682e-09,9.167769602900577e-11,4.781546240221975e-12,0.0021839215320627837,0.0001085191474950596,5.387800253447995e-06,2.6736830009759706e-07,1.3263655850124928e-08,6.57816289949246e-10,3.26178114805948e-11,1.6170672144329267e-12,8.015576589049957e-14,4.17980594345773e-15,0.0035146523402905198,0.00017485130282934714,8.685350107364096e-06,4.3114393147998636e-07,2.1393224370235428e-08,1.0612003618670907e-09,5.2627613044973456e-11,2.6094162122352685e-12,1.2935978759532443e-13,6.746311088163935e-15,1.5431371722539556e-06,7.66351688295324e-08,3.803663547259183e-09,1.8871700115637805e-10,9.360443702425006e-12,4.641764367878302e-13,2.3013753857071632e-14,1.1408309848076819e-15,5.654489885836699e-17,2.9483738314323496e-18
22,22.0,0.7648666652535915,0.040641629310043545,0.002156169828616963,0.0001143225431057677,6.059190550763035e-06,3.210520605993782e-07,1.7007479851127275e-08,9.007925050882779e-10,4.770254796672834e-11,2.666997697712239e-12,0.0,0.09483446275636728,0.005042328316893128,0.0002675980022152546,1.4191394006708089e-05,7.522769612454613e-07,3.9865259658082555e-08,2.1120576152765427e-09,1.1187435925351424e-10,6.256199176953256e-12,0.0,0.12423711985502986,0.00659594430366875,0.0003498588388785184,1.854770089118271e-05,9.8296540463579e-07,5.2080283149453764e-08,2.758782267743012e-09,1.4611182171180968e-10,8.169840534969472e-12,0.0022465392251560527,0.00011923290057996707,6.323171622811517e-06,3.351808714854463e-07,1.776179779063391e-08,9.409992552230028e-10,4.9843192694719024e-11,2.6396725177820794e-12,1.3977569017414675e-13,7.814119773919585e-15,0.003431522131372607,0.0001823320204600013,9.674003826063628e-06,5.129576096635966e-07,2.718853272576833e-08,1.4406706794978917e-09,7.632112511106905e-11,4.042436134205675e-12,2.1407801455005206e-13,1.1969184296258523e-14,1.6481500519024045e-06,8.74270767636918e-08,4.635116341838693e-09,2.456519365518632e-10,1.3015583021975835e-11,6.894681716442679e-13,3.6516358594406393e-14,1.9337235986228645e-15,1.0238664339368522e-16,5.723492967440613e-18
23,23.0,0.7579806099576343,0.04285060382008036,0.0024188798038581746,0.00013646545558051047,7.696161053340146e-06,4.339208253376885e-07,2.4459970013068278e-08,1.3785615310399991e-09,7.768412307115835e-11,4.63837441747065e-12,0.0,0.09042029176164544,0.005114984343274329,0.0002888294934892701,1.6298335528668487e-05,9.193156180942484e-07,5.183904183176194e-08,2.922463186733872e-09,1.647249110553069e-10,9.837585361988835e-12,0.0,0.1245626509286008,0.007036348886194915,0.000397115245146493,2.2401558229372454e-05,1.2632771537625156e-06,7.122165502317262e-08,4.014573388923033e-09,2.2625321012855348e-10,1.3510575769920008e-11,0.002306752937866557,0.00013026203506839805,7.350391426972495e-06,4.1459059692677914e-07,2.3377583961131368e-08,1.317893977524315e-09,7.428146189124329e-11,4.1861248991531265e-12,2.358766277878136e-13,1.4082747961303541e-14,0.0033507244728348978,0.00018942113913468392,1.0693439013067818e-05,6.033263392990794e-07,3.4027134937234194e-08,1.9185800748980453e-09,1.0815360293637589e-10,6.0957186497522415e-12,3.4351300925151945e-13,2.0511067083471414e-14,1.7535286141578211e-06,9.897111536233461e-08,5.5832006655889885e-09,3.1485593406849167e-10,1.7751339700740328e-11,1.0006055787758448e-12,5.639256178694685e-14,3.177739231593816e-15,1.7904410103493827e-16,1.0688910990386486e-17
24,24.0,0.7513161832523341,0.04503078118939568,0.0026951563321577733,0.0001612212775816988,9.640778115134785e-06,5.763588418828828e-07,3.444989193462078e-08,2.0587883087713227e-09,1.2301977377576697e-10,7.816945710712056e-12,0.0,0.0862299163075788,0.005171592012948406,0.0003096268535621236,1.852551487765299e-05,1.1079750451744473e-06,6.624709348262845e-08,3.9601203702791565e-09,2.366858041153554e-10,1.5042746204603466e-11,0.0,0.12469654802477123,0.007468278545874759,0.00044690373603336497,2.673068463523148e-05,1.598350677717773e-06,9.555041664238786e-08,5.710991636059348e-09,3.412889863119169e-10,2.168845281421314e-11,0.0023646783478981142,0.00014157812177402918,8.47058595187333e-06,5.065906227066255e-07,3.0288593817142306e-08,1.8105362543376542e-09,1.0820789154623797e-10,6.466156271684998e-12,3.863471576735533e-13,2.4547672807316814e-14,0.0032721769810514097,0.0001961166641131015,1.1738719718381809e-05,7.022402350100274e-07,4.19949658064867e-08,2.510709145670405e-09,1.5007454410069698e-10,8.969012489249214e-12,5.359448404589225e-13,3.4056020943940325e-14,1.8591024115226378e-06,1.1125433621463903e-07,6.6546040848593665e-09,3.9791432776209845e-10,2.378776660603581e-11,1.421789132213332e-12,8.496653539753168e-14,5.0769355763943235e-15,3.0332191111154176e-16,1.92711984880725e-17
25,25.0,0.7448642236546629,0.047179999438488295,0.002984374431192431,0.00018867934056270393,1.1924889780371024e-05,7.534964862931317e-07,4.760215939517235e-08,3.006801592074629e-09,1.8990024098511583e-10,1.2800379644564457e-11,0.0,0.0822507386935419,0.005213149461916208,0.0003298643900130769,2.085930051122247e-05,1.318559475604742e-06,8.332638794691551e-08,5.264712141562044e-09,3.32577404191511e-10,2.242229832899937e-11,0.0,0.12465634705532147,0.007890266165468611,0.0004990138139093106,3.1546079828736556e-05,1.993658017892652e-06,1.259677914558122e-07,7.957761392359423e-09,5.02640642954e-10,3.388423947454929e-11,0.0024204243888389324,0.00015315370295707455,9.684398546050184e-06,6.121436629709222e-07,3.8682880863950536e-08,2.4439675054925337e-09,1.5438309165319513e-10,9.750862968947684e-12,6.157914205536628e-13,4.15052231778625e-14,0.0031958009824494195,0.00020241915216086934,1.2804979040103506e-05,8.096113987156484e-07,5.1171546327646364e-08,3.2335069205169687e-09,2.042843170683363e-10,1.2904078236752322e-11,8.150045551099316e-13,5.4937528081258625e-14,1.9647165292419593e-06,1.2426112902141092e-07,7.85549841972652e-09,4.964571644740465e-10,3.136838535864124e-11,1.981638617719982e-12,1.2516752920312067e-13,7.905022731590375e-15,4.991898589279124e-16,3.364406680561419e-17
26,26.0,0.7386160475885459,0.049296475343252454,0.0032858840463505204,0.00021891476463324416,1.4580213695136316e-05,9.708559287923382e-07,6.463509839275473e-08,4.302473436504699e-09,2.863608024446921e-10,2.0415841000877134e-11,0.0,0.07847095856403713,0.005240655839974899,0.00034943136144572793,2.3285092295608915e-05,1.5510891354829857e-06,1.0329602876346181e-07,6.87771065255515e-09,4.57861022190737e-10,3.264938193244127e-11,0.0,0.12445811700356069,0.00830104020945263,0.0005532232445401445,3.6854352310085256e-05,2.4544579617465666e-06,1.634295729996727e-07,1.0880078480298195e-08,7.242223094342696e-10,5.1637736507386094e-11,0.00247409371119097,0.00016496236578569646,1.0992017649803876e-05,7.321733686803239e-07,4.875746694958146e-08,3.246266066161971e-09,2.1610187655785813e-10,1.4383850313507689e-11,9.572861704654727e-13,6.824463585839913e-14,0.0031215213068605035,0.00020833131943569938,1.3887464055108603e-05,9.252787497841845e-07,6.162876018263471e-08,4.10386264446065e-09,2.7322619561036045e-10,1.8188045634065356e-11,1.2105807932828287e-12,8.630964507529737e-14,2.07023028301443e-06,1.379735639662577e-07,9.191505095042308e-09,6.121443681419108e-10,4.075947461718337e-11,2.713496836346702e-12,1.8062107265610443e-13,1.2021389586731031e-14,8.00008650271859e-16,5.702905943373582e-17
27,27.0,0.732563419210469,0.05137875821010316,0.0035990176752581705,0.0002519885236197885,1.763802856122372e-05,1.2343155505317457e-06,8.636323975719873e-08,6.04186471160745e-09,4.2263103552184413e-10,3.178293946825911e-11,0.0,0.0748795159715724,0.0052550996494236096,0.00036823172587842514,2.578761909369319e-05,1.8053045621594115e-06,1.2635214167807513e-07,8.841622713429745e-09,6.186058694561685e-10,4.652989083100436e-11,0.0,0.12411658856498199,0.008699511377093423,0.0006093015716666652,4.265776323091413e-05,2.9857116097182743e-06,2.0893449604306954e-07,1.461848167141396e-08,1.0226707163485115e-09,7.69146335274382e-11,0.0025257831073155954,0.00017697879237536164,1.2393206846509169e-05,8.675567534780167e-07,6.071671484146211e-08,4.248529596175574e-09,2.9723773453430946e-10,2.0792865976332285e-11,1.4543780578835963e-12,1.0936646479586078e-13,0.0030492660945602413,0.00021385769931094872,1.4981572601892607e-05,1.0490135982197869e-06,7.342982671960587e-08,5.1388653466726096e-09,3.595720557591874e-10,2.515602346534712e-11,1.7597250483561035e-12,1.3233948498216448e-13,2.1755160313539306e-06,1.523717118197878e-07,1.066766981275533e-08,7.466509151960142e-10,5.22489865708112e-11,3.655678127178999e-12,2.557405168658583e-13,1.7888790882533e-14,1.2511764388231386e-15,9.40808638941333e-17
28,28.0,0.7266985224593322,0.05342568909178955,0.0039230970581149134,0.0002879476777811031,2.1128885747118095e-05,1.550068676448677e-06,1.1369867328418584e-07,8.338772889016487e-09,6.115046086188266e-10,4.838648216436488e-11,0.0,0.07146603900610264,0.0052574496095900225,0.0003861836718667154,2.8351216146158497e-05,2.080676960480201e-06,1.5266341402619872e-07,1.1199176028535782e-08,8.21434244790021e-10,6.501002841443719e-11,0.0,0.1236452706048824,0.009084759143950608,0.0006670133103299556,4.8954341608999855e-05,3.592005974618073e-06,2.6351137097355193e-07,1.932834730176207e-08,1.4175364599929907e-09,1.1217549759241057e-10,0.0025755839034726636,0.00018917879058604013,1.3887336141337058e-05,1.0191176904826111e-06,7.477061750941492e-08,5.484809198583396e-09,4.022816210356947e-10,2.950167529341013e-11,2.1633064962363238e-12,1.7116604837855248e-13,0.0029789666159499477,0.0002190043439393974,1.6082882774862344e-05,1.1805257423890704e-06,8.662847641259114e-08,6.355557928043535e-09,4.662020547946903e-10,3.419282530362795e-11,2.5075238543798317e-12,1.9841816877364107e-13,2.280458091694724e-06,1.67433941308327e-07,1.2288445751254306e-08,9.016522817622371e-10,6.614512228002297e-11,4.851654509443287e-12,3.558167030478602e-13,2.609246753694724e-14,1.9132083951900994e-15,1.5136962561864178e-16
29,29.0,0.7210139351439556,0.05543636478518535,0.004257439007305987,0.00032682574650109476,2.5082344335862884e-05,1.92457768088013e-06,1.476509208242269e-07,1.132613921633625e-08,8.687219727388907e-10,7.215887926917673e-11,0.0,0.06822079558324405,0.0052486476167850704,0.0004032189853693967,3.096007859744491e-05,2.376423655895821e-06,1.823673765607726e-07,1.3992473948744548e-08,1.073446057459452e-09,8.918062482371877e-11,0.0,0.12305655568450194,0.009456018448753154,0.0007261208116964298,5.573805966721068e-05,4.2774868349139295e-06,3.2820535199278304e-07,2.5179011384484987e-08,1.9314273134092795e-09,1.6044487293485294e-10,0.002623582321819847,0.00020153930908928036,1.54734138081824e-05,1.1876214685229016e-06,9.113304046021691e-08,6.991997076591462e-09,5.363739634398531e-10,4.1141911078800525e-11,3.1554281098680213e-12,2.6208581404602016e-13,0.002910557102924239,0.00022377856414703047,1.718717595791875e-05,1.3194698992860972e-06,1.0126832835042852e-07,7.77069208705909e-09,5.961788051338968e-10,4.5733705265914785e-11,3.507905263246154e-12,2.913861981813839e-13,2.3849517504585435e-06,1.8313719378341595e-07,1.4057684464303932e-08,1.0788103854428972e-09,8.277460260232417e-11,6.3501740928290894e-12,4.871035292145929e-13,3.736040599031884e-14,2.8652480461486443e-15,2.3797168067654027e-16
30,30.0,0.7155026048989909,0.05741010603597975,0.004601360450288994,0.00036864319541455,2.952673191065846e-05,2.3645245402389586e-06,1.8932532692097244e-07,1.5157276046084297e-08,1.2133579721724177e-09,1.055717131057971e-10,0.0,0.06513464902362692,0.005229603438093524,0.00041928229725787607,3.3598488911568625e-05,2.6915276812229085e-06,2.155674864548618e-07,1.7262146068132167e-08,1.3821246496518827e-09,1.2027776929406813e-10,0.0,0.12236181576814444,0.00981266671543682,0.0007863868013938274,6.299905735622629e-05,5.045801653086883e-06,4.0406370993997437e-07,3.23525362857726e-08,2.590095872512504e-09,2.2537829108529871e-10,0.0026698598149619457,0.00021403843965416802,1.715011826507254e-05,1.3737703761174877e-06,1.1001995065342687e-07,8.809670610241194e-09,7.053289611749299e-10,5.646461981880854e-11,4.519809886972518e-12,3.9323844379792443e-13,0.002843974591050003,0.00022818870292943012,1.8290454179742456e-05,1.465452301694934e-06,1.1738246400494511e-07,9.400489811730368e-09,7.527167128081645e-10,6.026403224663469e-11,4.824347563398541e-12,4.1976812176869837e-13,2.488902358302276e-06,1.9945723560508586e-07,1.5978633645920944e-08,1.2797602068210961e-09,1.02480675735736e-10,8.205308294904782e-12,6.568972510164652e-13,5.258438463008696e-14,4.208994427198518e-15,3.661785125574149e-16
31,31.0,0.7101578268558149,0.05934642944764251,0.004954182758300363,0.00041340801474388817,3.4488932511512275e-05,2.8767588906922634e-06,2.399200031716392e-07,2.0006879948119814e-08,1.6682058291245972e-09,1.517356387645362e-10,0.0,0.06219901709157629,0.005201190835298202,0.0004343302490523301,3.625101707368696e-05,3.024760551595867e-06,2.5233103684109285e-07,2.1046520396210317e-08,1.7552265967244406e-09,1.596794521412061e-10,0.0,0.12157148910129179,0.01015421134694596,0.0008475766003190862,7.072390567924794e-05,5.900052998624678e-06,4.921214672396103e-07,4.1042150123965554e-08,3.4224656624402107e-09,3.113249051913651e-10,0.0027144933753921,0.00022665540912627117,1.89158295425961e-05,1.5782002659811087e-06,1.3164766221064109e-07,1.097989659064764e-08,9.156504796561011e-10,7.635122539132822e-11,6.36595017548627e-12,5.790009099213232e-13,0.002779158771756386,0.00023224393841651646,1.9388952519331295e-05,1.6180373219620954e-06,1.3499318733498217e-07,1.1260416456302325e-08,9.391472681310318e-10,7.831786692439942e-11,6.530460206174655e-12,5.940104564577345e-13,2.59222450265442e-06,2.1636888892705547e-07,1.805394094183408e-08,1.5060972396492482e-09,1.2562090505071514e-10,1.0476426260353194e-11,8.736074874464895e-13,7.28414091668877e-14,6.073013945074111e-15,5.523315009854013e-16
32,32.0,0.7049732228890508,0.06124502265484512,0.005315235430618865,0.00046111636801626587,3.999420244434279e-05,3.468244604896905e-06,3.0072139555191967e-07,2.607180199481996e-08,2.2601486938691204e-09,2.1450745352361705e-10,0.0,0.059405834193328136,0.00516424486397532,0.0004483306079687788,3.890269340066766e-05,3.374707330045141e-06,2.9268788883014504e-07,2.5380840325526914e-08,2.2006587105536803e-09,2.0889806424318696e-10,0.0,0.12069515914179962,0.010480277785473833,0.0009094600419274555,7.889589918889267e-05,6.842762588931835e-06,5.933872282762673e-07,5.145039624482483e-08,4.460591850296448e-09,4.2338347329984726e-10,0.0027575558219452216,0.00023937056317291247,2.076866000004149e-05,1.8014780414070039e-06,1.562311255130018e-07,1.3547000008857925e-08,1.1745390594831632e-09,1.0182364009122774e-10,8.82657990563999e-12,8.376771981459733e-13,0.002716051853802364,0.000235954112687166,2.0479147232102762e-05,1.7767540058527197e-06,1.5411195811130294e-07,1.3364969642363777e-08,1.158881155207889e-09,1.0047544137427083e-10,8.710410185418744e-12,8.267161376116772e-13,2.694841250440604e-06,2.3384624176684224e-07,2.028566301764634e-08,1.7593658847373016e-09,1.525647820388222e-10,1.3228096636269937e-11,1.1468180972076035e-12,9.941510577463388e-14,8.617390914868848e-15,8.177872251869108e-16
33,33.0,0.699942722312037,0.06310572237607269,0.0056838592004362495,0.0005117532927017362,4.606601398641635e-05,4.1460058366743214e-06,3.730985719334174e-07,3.357155297018393e-08,3.0205099864433683e-09,2.986028669666587e-10,0.0,0.05674751646363833,0.005119560133851191,0.00046126135665961983,4.153915451120578e-05,3.73979315556941e-06,3.3662999703771547e-07,3.0296546441455226e-08,2.726345840123198e-09,2.695687590960007e-10,0.0,0.11974162633099844,0.010790598200947124,0.0009718131035153137,8.749536890062217e-05,7.875845783578004e-06,7.088295061150382e-07,6.378703724618491e-08,5.73955480820245e-09,5.674495197200203e-10,0.0027991160651850873,0.00025216534352990455,2.27064840212153e-05,2.0440999979394624e-06,1.8398228253274646e-07,1.655730226525127e-08,1.4898897849056634e-09,1.340532698395682e-10,1.2060491161119652e-11,1.1922252549432624e-12,0.002654598433349154,0.00023932958326431983,2.1557760207187413e-05,1.941102421777303e-06,1.747394830932613e-07,1.572748741602924e-08,1.4153680890005803e-09,1.2735957482215674e-10,1.1459171443957993e-11,1.1328683372776024e-12,2.796683454604583e-06,2.5186283837549373e-07,2.2675279134102477e-08,2.041048871381442e-09,1.8369120908403274e-10,1.6529918472526173e-11,1.4873363350627328e-12,1.3381662175978564e-13,1.2038656664581826e-14,1.1900147991781285e-15
34,34.0,0.6950605439059583,0.06492849500758245,0.006059408624164818,0.0005652934366023538,5.2725926503787584e-05,4.917073401784699e-06,4.5849634965428846e-07,4.2748527929855266e-08,3.9853740712221995e-09,4.0971323611806427e-10,0.0,0.054216929495277996,0.005067889851101651,0.0004731097780830065,4.414676355816227e-05,4.118310489125311e-06,3.841116794592986e-07,3.582063962794985e-08,3.3400932555770618e-09,3.434338352870059e-10,0.0,0.11871897340733206,0.011085000843975538,0.0010344192712708406,9.650000780655182e-05,9.000596138259301e-06,8.393638084402837e-07,7.826676302700032e-08,7.297286845919357e-09,7.502516934825376e-10,0.002839239353468475,0.0002650222601992701,2.4726966487629003e-05,2.3064909487575258e-06,2.151085074993848e-07,2.005883395678457e-08,1.8702809700377482e-09,1.743686848151069e-10,1.6255336625566482e-11,1.6710414194839355e-12,0.0025947453720200184,0.00024238109451248446,2.2621760307459917e-05,2.11055975035112e-06,1.968659482361932e-07,1.8359978289992003e-08,1.7120552970006155e-09,1.5963108969791774e-10,1.4882580004016968e-11,1.5300363317880195e-12,2.8976891186613137e-06,2.7039185100402057e-07,2.5223708527425444e-08,2.352557762084042e-09,2.1938589556663482e-10,2.045628445106093e-11,1.9072289769635167e-12,1.7780457866859113e-13,1.657492446934333e-14,1.7038230672638985e-15
35,35.0,0.6903211791776038,0.0667134194621482,0.006441254211524185,0.0006217018159867681,5.9993484069885094e-05,5.7884322718058055e-06,5.584274002693499e-07,5.3867941266779155e-08,5.1958693742570785e-09,5.546243100864577e-10,0.0,0.051807358488922775,0.005009945492433429,0.0004838715516855746,4.67127062277502e-05,4.508446424482432e-06,4.3505056701188394e-07,4.197513812859197e-08,4.049447428107693e-09,4.3232343834534294e-10,0.0,0.11763462489066406,0.011363400079743638,0.0010970706601456939,0.0001058852021339121,1.0217679442915588e-05,9.858407041624065e-07,9.51067552791361e-08,9.174334399200354e-09,9.793756066823902e-10,0.002877987501269416,0.00027792485980637435,2.6827589882167163e-05,2.589004059627933e-06,2.498111483654325e-07,2.4101027530363917e-08,2.324953821509622e-09,2.2426175699563102e-10,2.1630341589048724e-11,2.308793419470043e-12,0.0025364416823802556,0.00024511966650090045,2.3668362086795813e-05,2.2845860567246764e-06,2.2047137434105646e-07,2.1272975028214403e-08,2.0523455413782626e-09,1.979833187397619e-10,1.909718316820899e-11,2.038556220494655e-12,2.9978028140818807e-06,2.8940623420772445e-07,2.7931330944705904e-08,2.69522457145403e-09,2.600387087438755e-10,2.5086080880062453e-11,2.4198444057559848e-12,2.3340363162513476e-13,2.2511146878513207e-14,2.40271160733173e-15
